id,name,name_short,start_date,end_date,private,title_ids,title_names
515427,RTP Arena Cup 2023,RTP Arena Cup 2023,,,False,['1'],['Counter Strike: Global Offensive']
515428,Ace North American Masters Fall 2023,Ace North American M,,,False,['1'],['Counter Strike: Global Offensive']
515429,RES Western European Masters: Fall 2023,RES Western European,,,False,['1'],['Counter Strike: Global Offensive']
515430,North American Dota Challengers League Season 4 Tournament #3,North American Dota ,,,False,['2'],['Defense of the Ancients 2']
515432,ESL Premiership Autumn 2023,ESL Premiership Autu,,,False,['1'],['Counter Strike: Global Offensive']
515450,CCT Online Finals #3,CCT Online Finals #3,,,False,['1'],['Counter Strike: Global Offensive']
515451,LATAM Rookie Challenge 8 Playoffs,LATAM Rookie Challenge 8,,,False,['2'],['Defense of the Ancients 2']
515452,CBCS 2023 Season 2,CBCS 2023 Season 2,,,False,['1'],['Counter Strike: Global Offensive']
515454,ESportsBattle - Autumn Cup 1,ESportsBattle - Autu,,,False,['2'],['Defense of the Ancients 2']
515458,Forsaken League,Forsaken League,,,False,['2'],['Defense of the Ancients 2']
515459,Icelandic Premier League Regular Season,Icelandic Premier League,,,False,['1'],['Counter Strike: Global Offensive']
515466,Pelaajat.com Series Fall 2023,Pelaajat.com Series ,,,False,['1'],['Counter Strike: Global Offensive']
515471,CCT North Europe Series #8: Closed Qualifier,CCT North Europe Ser,,,False,['1'],['Counter Strike: Global Offensive']
515472,Arena Cyberclub League Season 1,Arena Cyberclub Leag,,,False,['1'],['Counter Strike: Global Offensive']
515475,ESL Impact League Season 4: European Division,ESL Impact League Se,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
515476,ESL Impact League Season 4: South American Division,ESL Impact League Se,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
515477,ESL Impact League Season 4: North American Division,ESL Impact League Se,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
515480,ESL ANZ Champs Season 17,ESL ANZ Champs Seaso,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
515481,CCT South America Series 12,CCT South America Series 12,,,False,['1'],['Counter Strike: Global Offensive']
515482,Pinnacle Cup: Malta Vibes #4,Pinnacle Cup: Malta Vibes #4,,,False,['2'],['Defense of the Ancients 2']
515546,North American Dota Challengers League Season 4 Grand Finals,North American Dota ,,,False,['2'],['Defense of the Ancients 2']
515548,Pelaajat.com Nordic Masters Fall 2023,Pelaajat.com Nordic ,,,False,['1'],['Counter Strike: Global Offensive']
515549,RES Eastern European Masters: Fall 2023,RES Eastern European,,,False,['1'],['Counter Strike: Global Offensive']
515607,BetBoom Dacha: Solo Tournament,BetBoom Dacha: Solo ,,,False,['2'],['Defense of the Ancients 2']
515609,Majstrovstvá SR 2023,Majstrovstvá SR 2023,,,False,['1'],['Counter Strike: Global Offensive']
515612,CCT North Europe Series 8,CCT North Europe Ser,,,False,['1'],['Counter Strike: Global Offensive']
515615,DreamLeague Season 21,DreamLeague Season 2,,,False,['2'],['Defense of the Ancients 2']
515616,Gamers Club Liga Série A: September 2023 (Playoffs only),Gamers Club Liga Série A,,,False,['1'],['Counter Strike: Global Offensive']
515620,LATAM Rookie Challenge 8,LATAM Rookie Challen,,,False,['2'],['Defense of the Ancients 2']
515621,GEMS Women Circuit 2023/2024 Tour 1,GEMS Women Circuit 2,,,False,['2'],['Defense of the Ancients 2']
515622,GEMS Women Circuit 2023/2024 Tour 1 - Group Stage,GEMS Women Circuit 2,,,False,['2'],['Defense of the Ancients 2']
515625,ESL Impact Cash Cup: Europe - Summer 2023 #6,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
515626,RedZone PRO League 2023 Season 6,RedZone PRO League 2,,,False,['1'],['Counter Strike: Global Offensive']
515627,ESL Impact Cash Cup: South America - Summer 2023 #6,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
515628,ESL Impact Cash Cup: North America - Summer 2023 #6,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
515630,Dust2.in Masters #2,Dust2.in Masters #2,,,False,['1'],['Counter Strike: Global Offensive']
515633,CCT Oceania Series 2,CCT Oceania Series 2,,,False,['1'],['Counter Strike: Global Offensive']
515634,CCT Oceania Series 3,CCT Oceania Series 3,,,False,['1'],['Counter Strike: Global Offensive']
515635,Pinnacle Cup 6,Pinnacle Cup 6,,,False,['1'],['Counter Strike: Global Offensive']
515640,TC Prague Fall 2023,Tipsport Cup Prague Fall 2023,,,False,['1'],['Counter Strike: Global Offensive']
515641,A1 Adria League - Season 12,A1 Adria League - Season 12,,,False,['1'],['Counter Strike: Global Offensive']
515642,CCT East Europe Series 3,CCT East Europe Series 3,,,False,['1'],['Counter Strike: Global Offensive']
515645,Esportal Evnia Open,Esportal Evnia Open,,,False,['1'],['Counter Strike: Global Offensive']
515646,Global Esports Games 2023: Europe Qualifier,Global Esports Games,,,False,['2'],['Defense of the Ancients 2']
515660,Tipsport Cup Prague Fall 2023,Tipsport Cup Prague Fall 2023,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
515668,VS Gaming League Masters 2023,VS Gaming League Mas,,,False,['1'],['Counter Strike: Global Offensive']
515669,Hard Play Cup #7,Hard Play Cup #7,,,False,['1'],['Counter Strike: Global Offensive']
515671,Swisscom Hero League Fall 2023,Swisscom Hero League,,,False,['1'],['Counter Strike: Global Offensive']
515674,BetBoom Streamers Battle 4,BetBoom Streamers Ba,,,False,['2'],['Defense of the Ancients 2']
515676,ESEA Season 46: Advanced Division - Europe,ESEA Season 46: Adva,,,False,['1'],['Counter Strike: Global Offensive']
515682,2022 Asian Games,2022 Asian Games,,,False,['2'],['Defense of the Ancients 2']
515683,European Pro League Season 11 Division 2 - CS:GO,EPL S11 Division 2 - CS:GO,,,False,['1'],['Counter Strike: Global Offensive']
515685,XL Games 2023,XL Games 2023,,,False,['1'],['Counter Strike: Global Offensive']
515687,"Circuito Omen Retake Season 7, Take #1",Circuito Omen Retake Season 7,,,False,['1'],['Counter Strike: Global Offensive']
515689,Esportal Clash Open,Esportal Clash Open,,,False,['1'],['Counter Strike: Global Offensive']
515691,MängudeÖÖ 2023: Estonia vs Finland,MängudeÖÖ 2023: E,,,False,['1'],['Counter Strike: Global Offensive']
515692,Become The Best: Final Round,Become The Best: Final Round,,,False,['28'],['Counter Strike 2']
515693,ESEA Season 46: Advanced Division - North America,ESEA Season 46: Adva,,,False,['1'],['Counter Strike: Global Offensive']
515695,Ancient Titans,Ancient Titans,,,False,['2'],['Defense of the Ancients 2']
515700,Skyesports Souvenir 2023,Skyesports Souvenir ,,,False,['1'],['Counter Strike: Global Offensive']
515702,ESportsBattle - Autumn Cup 3,ESportsBattle - Autu,,,False,['2'],['Defense of the Ancients 2']
515707,FRAG Depo Cup,FRAG Depo Cup,,,False,['1'],['Counter Strike: Global Offensive']
515709,BLAST Premier: Fall European Showdown 2023,BLAST Premier: Fall ,,,False,['1'],['Counter Strike: Global Offensive']
515711,BLAST Premier: Fall American Showdown 2023,BLAST Premier: Fall ,,,False,['1'],['Counter Strike: Global Offensive']
515712,Icelandic Premier League Regular Season,Icelandic Premier League RS,,,False,['28'],['Counter Strike 2']
515715,ESL Challenger League Season 46: Europe,ESL Challenger Leagu,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
515722,ESL Challenger at DreamHack Winter 2023: European Open Qualifier,ESL Challenger at Dr,,,False,['1'],['Counter Strike: Global Offensive']
515723,FiReLEAGUE Academy 2023: Finals,FiReLEAGUE Academy 23: Finals,,,False,['1'],['Counter Strike: Global Offensive']
515728,Winline Insight Season 4,Winline Insight Seas,,,False,['1'],['Counter Strike: Global Offensive']
515730,Aveiro Techdays Cup 2023,Aveiro Techdays Cup 2023,,,False,"['1', '28']","['Counter Strike: Global Offensive', 'Counter Strike 2']"
515732,United21 Season 6,United21 Season 6,,,False,['1'],['Counter Strike: Global Offensive']
515749,A1 Gaming League Season 7,A1 Gaming League,,,False,['28'],['Counter Strike 2']
515751,Become The Best: Final Round - CS2,Become The Best: Final Round,,,False,['28'],['Counter Strike 2']
515753,ESL Challenger at DreamHack Winter 2023: European Qualifier,ESL Challenger at Dr,,,False,['1'],['Counter Strike: Global Offensive']
515758,A1 Adria League Season 12,A1 Adria League Season 12,,,False,['28'],['Counter Strike 2']
515760,ESL Challenger at DreamHack Winter 2023: North American Qualifier,ESL Challenger at Dr,,,False,['1'],['Counter Strike: Global Offensive']
515761,ESL Impact League Season 4: Asian Qualifier,ESL Impact League Se,,,False,['1'],['Counter Strike: Global Offensive']
515765,Asia Pacific Predator League 2024: Bangladesh Qualifier,Asia Pacific Predato,,,False,['2'],['Defense of the Ancients 2']
515771,The International 2023,The International 20,,,False,['2'],['Defense of the Ancients 2']
515772,European Pro League Season 13 - Dota 2,EPL Season 13 - Dota 2,,,False,['2'],['Defense of the Ancients 2']
515778,B5vip Championship,B5vip Championship,,,False,['2'],['Defense of the Ancients 2']
515780,ESL Challenger at DreamHack Winter 2023: Asian Open Qualifier,ESL Challenger at Dr,,,False,['1'],['Counter Strike: Global Offensive']
515781,Polska Liga Esportowa 2023: Split #3,Polska Liga Esportowa 2023,,,False,['28'],['Counter Strike 2']
515782,ESL Challenger at DreamHack Winter 2023: South American Open Qualifier,ESL Challenger at Dr,,,False,['1'],['Counter Strike: Global Offensive']
515784,"Circuito Omen Retake Season 7, Take #2","Circuito Omen Retake S7, T#2",,,False,['28'],['Counter Strike 2']
515785,Gamers Club Liga Feminina: Super Edition 2023,GC Liga Fem: Super 2023,,,False,['1'],['Counter Strike: Global Offensive']
515792,BGS Esports 2023,BGS Esports 2023,,,False,['1'],['Counter Strike: Global Offensive']
515794,CCT East Europe Series 3,CCT East Europe S3,,,False,['28'],['Counter Strike 2']
515796,Tipsport Cup Prague Fall 2023 (LAN FINALS),Tipsport Cup Prague Fall LAN,,,False,['28'],['Counter Strike 2']
515797,Intel Extreme Masters Sydney 2023,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
515798,Compass Fall 2023,Compass Fall 2023,,,False,['28'],['Counter Strike 2']
515799,Thunderpick World Championship,Thunderpick World Championship,,,False,['28'],['Counter Strike 2']
515803,Buster CS2 League,Buster CS2 League,,,False,['1'],['Counter Strike: Global Offensive']
515805,KosICT Champions 2023,KosICT Champions 202,,,False,['1'],['Counter Strike: Global Offensive']
515806,Dust2.in Masters #3,Dust2.in Masters #3,,,False,['1'],['Counter Strike: Global Offensive']
515807,AGS CUP 2023,AGS CUP 2023,,,False,['1'],['Counter Strike: Global Offensive']
516168,SteelSeries CS2 Invitational,SteelSeries CS2 Invi,,,False,['1'],['Counter Strike: Global Offensive']
517317,Master League Portugal Season 12 CS2,MLP Season 12 CS2,,,False,['28'],['Counter Strike 2']
536334,European Pro League Season 11 Division 1,European Pro League Season 11,,,False,"['1', '28']","['Counter Strike: Global Offensive', 'Counter Strike 2']"
536348,Copa BetBoom,Copa BetBoom,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
536413,EPL World Series: America Season 8,EPL World Series: Am,,,False,['2'],['Defense of the Ancients 2']
538029,CCT East Europe Series #3,CCT East Europe Seri,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
538602,CCT North Europe Series #8,CCT North Europe Series #8,,,False,['28'],['Counter Strike 2']
538919,CCT Central Europe Series #8,CCT Central Europe Series #8,,,False,['28'],['Counter Strike 2']
539824,ESEA Cash Cup: Europe - Autumn 2023 #2,ESEA Cash Cup: Europ,,,False,['1'],['Counter Strike: Global Offensive']
540440,ESL Challenger at DreamHack Atlanta 2023: South American Open Qualifier,ESL Challenger at Dr,,,False,['1'],['Counter Strike: Global Offensive']
540701,ESL Impact Cash Cup: South America - Autumn 2023 #2,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
541209,Skyesports Championship 5.0: European Qualifier,Skyesports Champions,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
543010,Roobet Cup 2023,Roobet Cup 2023,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
544649,Esports Battles October 2023 CS2,Esports Battles Oct 2023 CS2,,,False,['28'],['Counter Strike 2']
544669,Esports Battles November 2023 CS2,Esports Battles Nov 2023 CS2,,,False,['28'],['Counter Strike 2']
544686,Esports Battles December 2023 CS2,Esports Battles Dec 2023 CS2,,,False,['28'],['Counter Strike 2']
545198,ESL Challenger at DreamHack Atlanta 2023: South American Qualifier,ESL Challenger at Dr,,,False,['1'],['Counter Strike: Global Offensive']
546391,Finnish Esports League Season 11,Finnish Esports Leag,,,False,['1'],['Counter Strike: Global Offensive']
549525,European Pro League Season 11,European Pro League ,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
549706,Thunderpick World Championship 2023,Thunderpick World Ch,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
551221,CBCS 2023 Season 3,CBCS 2023 S3 ,,,False,['28'],['Counter Strike 2']
551647,Intel Extreme Masters China 2024: Chinese Open Qualifier #1,Intel Extreme Master,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
552681,CCT Central Europe Series #8: Closed Qualifier,CCT Central Europe S,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
554136,"Circuito Omen Retake Season 7, Take #3","Circuito Omen Retake S7, T3",,,False,['28'],['Counter Strike 2']
554399,ESL Challenger at DreamHack Winter 2023: Asian Qualifier,ESL Challenger at Dr,,,False,"['28', '1']","['Counter Strike 2', 'Counter Strike: Global Offensive']"
554832,CCT Oceania Series #3,CCT Oceania Series #,,,False,['28'],['Counter Strike 2']
554833,Intel Extreme Masters China 2024: Chinese Open Qualifier #2,Intel Extreme Master,,,False,['28'],['Counter Strike 2']
554840,Beske Bes 2023,Beske Bes 2023,,,False,['28'],['Counter Strike 2']
554841,Waldner Legends Cup - Closed Qualifier,Waldner Legends Cup - CQ,,,False,['2'],['Defense of the Ancients 2']
554844,Game Arena Cup 2023 Season 1,Game Arena Cup 2023 ,,,False,['28'],['Counter Strike 2']
554846,CCT East Europe Series 4,CCT EE Series 4,,,False,['28'],['Counter Strike 2']
554850,ESEA Cash Cup: Europe - Autumn 2023 #3,ESEA Cash Cup: Europ,,,False,['28'],['Counter Strike 2']
554853,Intel Extreme Masters China 2024: Chinese Qualifier,Intel Extreme Master,2023-11-03,2023-11-04,False,['28'],['Counter Strike 2']
554854,MČR 2023,MČR 2023,,,False,['28'],['Counter Strike 2']
554855,Pan American Esports Championships 2023: Women's Event,Pan American Esports,,,False,['2'],['Defense of the Ancients 2']
554856,Pan American Esports Championships 2023: Open,Pan American Esports,,,False,['2'],['Defense of the Ancients 2']
554858,Csgo Tournament One,C-T-O,2023-11-01,2023-12-01,False,['1'],['Counter Strike: Global Offensive']
554859,MESA Pro Series: Fall 2023,MESA Pro Series: Fal,,,False,['28'],['Counter Strike 2']
554860,Good Game-ligaen Fall 2023,Good Game-ligaen Fal,,,False,['28'],['Counter Strike 2']
554862,United21 Season 7,United21 Season 7,,,False,['28'],['Counter Strike 2']
554867,B5vip Asia Invitational,B5vip Asia Invitatio,,,False,['2'],['Defense of the Ancients 2']
554868,DreamHack Hyderabad Invitational 2023,DreamHack Hyderabad ,,,False,['28'],['Counter Strike 2']
554869,Female Bay Cup 2023,Female Bay Cup 2023,,,False,['28'],['Counter Strike 2']
554870,ESL Impact Cash Cup: South America - Autumn 2023 #4,ESL Impact Cash Cup:,,,False,['28'],['Counter Strike 2']
554872,CS Asia Championships 2023,CS Asia Championship,,,False,['28'],['Counter Strike 2']
554873,Waldner Legends Cup: Closed Qualifier,Waldner Legends Cup:,,,False,['2'],['Defense of the Ancients 2']
554874,REINCARNATION Season 2,REINCARNATION Season,,,False,['2'],['Defense of the Ancients 2']
554875,ESEA Cash Cup: Europe - Autumn 2023 #4,ESEA Cash Cup: Europ,,,False,['28'],['Counter Strike 2']
554877,European Pro League Season 12 Division 2,EPL Season 12 Division 2 - CS2,,,False,['28'],['Counter Strike 2']
554879,Asia Pacific Predator League 2024: Philippines Qualifier,Asia Pacific Predato,,,False,['2'],['Defense of the Ancients 2']
554880,EPL World Series: Americas Season 4,EPL World Series: Americas S4,,,False,['28'],['Counter Strike 2']
554881,European Pro League Season 14,EPL Season 14,,,False,['2'],['Defense of the Ancients 2']
555361,Elisa Masters Espoo 2023,Elisa Masters Espoo 2023,,,False,['28'],['Counter Strike 2']
555925,BetBoom Dacha: Closed Qualifier,BetBoom Dacha: Close,,,False,['28'],['Counter Strike 2']
556014,North American Dota Challengers League Season 5 Tournament #1,North American Dota ,,,False,['2'],['Defense of the Ancients 2']
560038,Polska Liga Esportowa 2023: Finals,PLE 2023: Finals,,,False,['28'],['Counter Strike 2']
560322,Pinnacle 25 Year Anniversary Show,Pinnacle 25,,,False,['2'],['Defense of the Ancients 2']
566121,LEON x TEAMPLAY Season 2,LEON x TEAMPLAY Seas,,,False,['28'],['Counter Strike 2']
569106,Hard Play Cup #8,Hard Play Cup #8,,,False,['28'],['Counter Strike 2']
570431,CCT Oceania Series 4,CCT Oceania Series 4,,,False,['28'],['Counter Strike 2']
570751,CCT Online Finals #4,CCT Online Finals #4,,,False,['28'],['Counter Strike 2']
571179,PARI Please,PARI Please,,,False,['28'],['Counter Strike 2']
572360,Subway Suberior League Season 2,Subway Suberior Leag,,,False,['28'],['Counter Strike 2']
576874,ESL One Kuala Lumpur 2023 Southeast Asia Open Qualifier #1,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
577549,ESL One Kuala Lumpur 2023 Western Europe Open Qualifier #1,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
578427,ESL One Kuala Lumpur 2023 North America Open Qualifier #1,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
578546,ESL One Kuala Lumpur 2023 Eastern Europe Open Qualifier #1,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
579258,ESL One Kuala Lumpur 2023 South America Open Qualifier #1,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
581126,ESL One Kuala Lumpur 2023 Eastern Europe Closed Qualifier,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
581127,ESL One Kuala Lumpur 2023 MENA Closed Qualifier,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
581508,ESL One Kuala Lumpur 2023 Western Europe Closed Qualifier,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
581583,CBCS Invitational 2023,CBCS Invitational 2023,,,False,['28'],['Counter Strike 2']
581584,Gamers Club Masters Feminina VIII,GC Masters Feminina VIII,,,False,['28'],['Counter Strike 2']
581609,"Circuito Omen Retake Season 7, Playoffs","Circuito Omen Retake S7, PO",,,False,['28'],['Counter Strike 2']
581993,ESL One Kuala Lumpur 2023 North America Closed Qualifier,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
583986,ESL Challenger at DreamHack Atlanta 2023: North American Open Qualifier,ESL Challenger at Dr,,,False,['28'],['Counter Strike 2']
583987,CCT Online Finals #5,CCT Online Finals #5,,,False,['28'],['Counter Strike 2']
583988,FastInvitational DotaPRO,FastInvitational DotaPRO,,,False,['2'],['Defense of the Ancients 2']
584013,ESL One Kuala Lumpur 2023 Southeast Asia Closed Qualifier,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
584117,ESportsBattle - Autumn Cup 7,ESportsBattle - Autu,,,False,['2'],['Defense of the Ancients 2']
584443,ESL One Kuala Lumpur 2023 Eastern Europe Open Qualifier #2,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
584456,ESL One Kuala Lumpur 2023 Western Europe Open Qualifier #2,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
584957,North American Dota Challengers League Season 5 Tournament #2,North American Dota ,,,False,['2'],['Defense of the Ancients 2']
585065,ESL One Kuala Lumpur 2023 North America Open Qualifier #2,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
585338,ESL One Kuala Lumpur 2023 South America Open Qualifier #2,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
586075,Winter Cup 2023,Winter Cup 2023,,,False,['2'],['Defense of the Ancients 2']
586302,RES Adriatic League Season 3,RES Adriatic League Season 3,,,False,['28'],['Counter Strike 2']
587475,ESL Challenger at DreamHack Atlanta 2023: European Open Qualifier,ESL Challenger at Dr,,,False,['28'],['Counter Strike 2']
587476,ESL Challenger at DreamHack Atlanta 2023: North American Qualifier,ESL Challenger at Dr,,,False,['28'],['Counter Strike 2']
587477,ESL Challenger at DreamHack Atlanta 2023: Asian Open Qualifier,ESL Challenger at Dr,,,False,['28'],['Counter Strike 2']
588503,ESL One Kuala Lumpur 2023 South America Closed Qualifier,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
589649,ESL One Kuala Lumpur 2023 China Closed Qualifier,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
591727,ESL Challenger at DreamHack Atlanta 2023: European Qualifier,ESL Challenger at Dr,,,False,['28'],['Counter Strike 2']
592510,ESL Challenger at DreamHack Atlanta 2023: Asian Qualifier,ESL Challenger at Dr,,,False,['28'],['Counter Strike 2']
596180,Pinnacle - 25 Year Anniversary Show,Pinnacle - 25 Year A,,,False,['2'],['Defense of the Ancients 2']
601231,Impacto Solar 2: Open Qualifier #2,Impacto Solar 2: Ope,,,False,['2'],['Defense of the Ancients 2']
603953,Europebet Cup 2023,Europebet Cup 2023,,,False,['28'],['Counter Strike 2']
606480,ESL Impact Cash Cup: Europe - Autumn 2023 #5,ESL Impact Cash Cup:,,,False,['28'],['Counter Strike 2']
606585,ESEA Cash Cup: Europe - Autumn 2023 #5,ESEA Cash Cup: Europ,,,False,['28'],['Counter Strike 2']
609648,BLAST Premier: Fall Final 2023,BLAST Premier: Fall ,,,False,['28'],['Counter Strike 2']
611220,FRAG Club Tournament Season 3: Uzbekistan,FRAG Club Tournament,,,False,['28'],['Counter Strike 2']
613791,Svenska Elitserien Fall 2023,Svenska Elitserien F,,,False,['28'],['Counter Strike 2']
617226,Circuito Retake Final 2023,Circuito Retake Final 2023,,,False,['28'],['Counter Strike 2']
617227,EPL World Series: Southeast Asia Season 1 ,EPL WS: Southeast Asia S1,,,False,['2'],['Defense of the Ancients 2']
617228,Master League Portugal Season 12 Playoffs,MLP S12 Playoffs,,,False,['28'],['Counter Strike 2']
617253,European Pro League Season 12 Division 1,EPL Season 12 Division 1 - CS2,,,False,['28'],['Counter Strike 2']
620943,ESL Challenger at DreamHack Winter 2023,ESL Challenger at Dr,,,False,['28'],['Counter Strike 2']
625796,AOC XL Clash 2023,AOC XL Clash 2023,,,False,['28'],['Counter Strike 2']
641164,ESL Mistrzostwa Polski Autumn 2023,ESL Mistrzostwa Pols,,,False,['28'],['Counter Strike 2']
641747,European Pro League Season 12,European Pro League ,,,False,['28'],['Counter Strike 2']
641999,ESL Meisterschaft: Autumn 2023,ESL Meisterschaft: A,,,False,['28'],['Counter Strike 2']
647155,Dust2.in Masters #4,Dust2.in Masters #4,,,False,['28'],['Counter Strike 2']
650048,DreamHack Winter 2023 BYOC,DreamHack Winter 202,,,False,['28'],['Counter Strike 2']
650204,FRAG Club Tournament Season 3: Kazakhstan,FRAG Club Tournament,,,False,['28'],['Counter Strike 2']
650559,United21 Season 8,United21 Season 8,,,False,['28'],['Counter Strike 2']
650865,Svenska Cupen 2023,Svenska Cupen 2023,,,False,['28'],['Counter Strike 2']
651463,Kobolds Rave,Kobolds Rave,,,False,['2'],['Defense of the Ancients 2']
651880,ESL Challenger League Season 47: Oceania - Open Qualifier #1,ESL Challenger Leagu,,,False,['28'],['Counter Strike 2']
651881,ESL Challenger League Season 47: South America - Open Qualifier #1,ESL Challenger Leagu,,,False,['28'],['Counter Strike 2']
652980,OlyBet Sports Bar Baltics Cup,OlyBet Sports Bar Ba,,,False,['28'],['Counter Strike 2']
653346,Dust2.dk Ligaen Season 24,Dust2.dk Ligaen Seas,,,False,['28'],['Counter Strike 2']
653401,FRAG Club Tournament Season 3,FRAG Club Tournament,,,False,['28'],['Counter Strike 2']
654466,Polska Liga Esportowa 2023,Polska Liga Esportow,,,False,['28'],['Counter Strike 2']
658068,ESL Challenger League Season 47: Oceania - Open Qualifier #2,ESL Challenger Leagu,,,False,['28'],['Counter Strike 2']
661070,ESL Challenger League Season 47: South America - Open Qualifier #2,ESL Challenger Leagu,,,False,['28'],['Counter Strike 2']
669038,ESL Challenger League Season 46: Asia-Pacific,ESL Challenger Leagu,,,False,['28'],['Counter Strike 2']
669093,Corsair Championship 2023,Corsair Championship,,,False,['28'],['Counter Strike 2']
671158,La Coupe 2023,La Coupe 2023,,,False,['28'],['Counter Strike 2']
672061,ESEA Cash Cup: North America - Autumn 2023 #6,ESEA Cash Cup: North,,,False,['28'],['Counter Strike 2']
673938,North American Dota Challengers League Season 5 Grand Finals,North American Dota ,,,False,['2'],['Defense of the Ancients 2']
675754,ESEA Cash Cup: Europe - Autumn 2023 #6,ESEA Cash Cup: Europ,,,False,['28'],['Counter Strike 2']
675815,ESL Impact Cash Cup: North America - Autumn 2023 #6,ESL Impact Cash Cup:,,,False,['28'],['Counter Strike 2']
685037,ESEA Season 47: Advanced Division - Europe,ESEA Season 47: Adva,,,False,['28'],['Counter Strike 2']
686450,European Pro League Season 13: Division 2,EPL Season 13: Division 2,,,False,['28'],['Counter Strike 2']
686857,Gamers Club Liga Série A: December 2023 (Playoffs only),Gamers Club Liga Série A,,,False,['28'],['Counter Strike 2']
688077,ESL Impact League Season 4,ESL Impact League Se,,,False,['28'],['Counter Strike 2']
695083,UKIC League Season 0: Division 1,UKIC League Season 0,,,False,['28'],['Counter Strike 2']
695895,LATAM Rookie Challenge 9 (Playoff only),LATAM Rookie Challenge 9,,,False,['28'],['Counter Strike 2']
704023,ESEA Season 47: Advanced Division - North America,ESEA Season 47: Adva,,,False,['28'],['Counter Strike 2']
711348,Frios Show,Frios Show,,,False,['2'],['Defense of the Ancients 2']
712356,ESL One Kuala Lumpur 2023,ESL One Kuala Lumpur,,,False,['2'],['Defense of the Ancients 2']
714586,Dogmination Iberian Premier 2023,Dogmination Iberian ,,,False,['28'],['Counter Strike 2']
715625,Dubai Police Esports Tournament,Dubai Police Esports,,,False,['2'],['Defense of the Ancients 2']
719185,Mythic Winter Cup 2023,Mythic Winter Cup 20,,,False,['28'],['Counter Strike 2']
722496,Global Esports Games 2023,Global Esports Games,,,False,['2'],['Defense of the Ancients 2']
722886,LATAM Rookie Challenge 9 (Playoff only),LATAM RC 9 ,,,False,['2'],['Defense of the Ancients 2']
725952,BLAST Premier: World Final 2023,BLAST Premier: World,,,False,['28'],['Counter Strike 2']
726025,ESL Challenger League Season 46 Relegation Play-In: North America,ESL Challenger Leagu,,,False,['28'],['Counter Strike 2']
727320,European Pro League Season 15,European Pro League ,,,False,['2'],['Defense of the Ancients 2']
727321,Global Esports Games 2023: Women,Global Esports Games,,,False,['2'],['Defense of the Ancients 2']
727323,Esports Battles January 2024 CS2,Esports Battles Jan 2024 CS2,,,False,['28'],['Counter Strike 2']
727324,Esports Battles February 2024 CS2,Esports Battles Feb 2024 CS2,,,False,['28'],['Counter Strike 2']
727325,Esports Battles March 2024 CS2,Esports Battles Mar 2024 CS2,,,False,['28'],['Counter Strike 2']
727326,Esports Battles April 2024 CS2,Esports Battles April 2024 CS2,,,False,['28'],['Counter Strike 2']
727327,Esports Battles May 2024 CS2,Esports Battles May 2024 CS2,,,False,['28'],['Counter Strike 2']
